timestamp,city,state,station,latitude,longitude,pm25,pm10,no2,so2,co,o3,temperature,humidity,wind_speed,wind_direction,pressure,rainfall,aqi,aqi_category,dominant_pollutant
2026-07-25 08:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.3,88.02,63.79,28.13,1.55,22.32,26.14,85.22,1.87,304,1010.6,0.0,97,Satisfactory,PM25
2026-07-25 09:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.53,95.71,60.98,11.89,2.91,49.09,26.28,70.48,5.45,55,1009.9,0.0,111,Moderate,CO
2026-07-25 10:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,63.54,90.18,20.06,24.2,1.22,57.59,27.29,64.91,3.01,97,1009.0,0.0,110,Moderate,PM25
2026-07-25 11:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,64.19,101.7,21.23,8.45,1.74,60.72,27.18,68.53,3.9,302,1012.8,0.0,112,Moderate,PM25
2026-07-25 12:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,65.98,100.99,49.92,33.88,2.22,66.98,30.53,55.75,4.22,29,1012.2,0.0,118,Moderate,PM25
2026-07-25 13:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,66.67,107.57,28.47,8.69,2.35,65.0,32.56,50.31,9.17,183,1013.2,0.0,120,Moderate,PM25
2026-07-25 14:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,68.04,101.11,23.96,22.36,0.74,67.45,33.42,52.71,9.03,230,1008.5,0.0,125,Moderate,PM25
2026-07-25 15:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,66.68,111.98,66.82,16.91,1.31,57.26,33.64,48.88,10.06,338,1012.2,0.0,120,Moderate,PM25
2026-07-25 16:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,65.92,104.03,62.84,31.42,0.69,49.92,33.02,49.93,11.56,108,1013.6,0.0,118,Moderate,PM25
2026-07-25 17:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,66.06,114.29,23.98,12.61,1.28,33.83,32.46,56.86,12.63,178,1009.5,0.0,118,Moderate,PM25
2026-07-25 18:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.19,90.23,58.97,9.97,1.43,32.75,34.26,57.47,9.98,120,1008.1,0.0,105,Moderate,PM25
2026-07-25 19:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,60.71,109.21,66.49,22.69,1.96,11.94,30.06,60.17,8.51,165,1009.3,0.0,211,Poor,PM25
2026-07-25 20:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.69,97.49,86.37,15.75,1.5,3.9,24.52,67.76,12.98,57,1010.2,0.0,106,Moderate,NO2
2026-07-25 21:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,57.19,92.94,55.62,25.27,1.69,-12.87,26.58,71.91,8.52,244,1008.4,0.0,95,Satisfactory,PM25
2026-07-25 22:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,54.4,96.26,45.04,34.0,0.65,-10.63,21.17,83.7,8.97,92,1014.5,0.0,96,Satisfactory,PM10
2026-07-25 23:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,53.06,78.78,74.67,33.19,1.69,-19.84,22.91,88.03,6.12,8,1010.8,0.0,93,Satisfactory,NO2
2026-07-26 00:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,52.34,83.5,54.75,24.67,1.49,22.61,19.49,95.29,7.19,249,1014.5,0.0,87,Satisfactory,PM25
2026-07-26 01:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,51.46,80.68,49.1,14.92,1.76,22.27,18.83,95.73,8.38,165,1014.9,0.0,87,Satisfactory,CO
2026-07-26 02:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,50.11,88.09,49.8,24.2,1.0,28.52,15.66,98.0,3.11,299,1013.0,0.0,88,Satisfactory,PM10
2026-07-26 03:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,53.26,83.57,59.09,14.99,0.75,25.34,17.16,95.02,3.28,261,1008.5,0.0,89,Satisfactory,PM25
2026-07-26 04:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,53.66,90.26,54.05,33.67,1.92,15.37,19.65,96.33,2.45,332,1008.7,0.0,95,Satisfactory,CO
2026-07-26 05:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.57,84.66,79.51,9.04,0.88,20.62,17.42,97.31,2.91,25,1008.2,0.0,99,Satisfactory,NO2
2026-07-26 06:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,56.72,87.77,69.97,16.81,2.2,17.35,19.2,88.83,4.17,269,1009.0,0.0,102,Moderate,CO
2026-07-26 07:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,57.39,102.16,54.71,17.88,2.69,23.23,19.12,89.58,1.95,59,1013.1,0.0,108,Moderate,CO
2026-07-26 08:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,59.14,83.39,71.23,11.92,2.86,36.41,23.47,85.98,2.89,52,1011.4,0.0,110,Moderate,CO
2026-07-26 09:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,60.17,102.33,39.75,25.72,1.14,46.61,25.18,75.19,1.71,94,1013.1,0.0,210,Poor,PM25
2026-07-26 10:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,60.55,103.0,21.84,15.65,1.7,36.7,28.56,65.99,3.18,232,1008.8,0.0,211,Poor,PM25
2026-07-26 11:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,63.86,89.46,73.32,15.29,2.07,63.47,28.96,61.87,3.63,177,1010.2,0.0,202,Poor,CO
2026-07-26 12:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,63.36,105.67,57.96,14.27,2.57,69.86,28.55,48.91,7.07,135,1013.0,0.0,109,Moderate,PM25
2026-07-26 13:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,64.68,97.08,21.11,26.88,2.02,60.27,30.36,55.34,7.59,214,1012.6,2.9,201,Poor,CO
2026-07-26 14:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,65.21,111.55,39.27,17.62,1.16,54.65,29.93,51.29,9.23,56,1013.1,0.0,115,Moderate,PM25
2026-07-26 15:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,63.8,99.74,26.41,30.05,2.04,56.0,33.58,46.83,8.54,38,1014.8,0.0,201,Poor,CO
2026-07-26 16:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,64.9,92.0,54.02,18.75,2.3,36.53,33.08,54.73,9.33,188,1011.9,2.4,114,Moderate,PM25
2026-07-26 17:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,65.13,116.69,62.72,21.32,2.49,28.43,33.71,48.04,9.73,37,1013.3,0.0,115,Moderate,PM25
2026-07-26 18:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,60.99,96.62,26.96,26.17,1.55,35.42,32.67,55.62,9.62,232,1013.9,0.0,211,Poor,PM25
2026-07-26 19:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.6,101.59,59.31,33.97,1.28,15.08,30.24,56.14,12.24,75,1012.2,0.0,101,Moderate,PM10
2026-07-26 20:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.86,94.55,50.41,12.73,2.62,15.5,28.09,76.9,7.5,108,1011.5,0.0,108,Moderate,CO
2026-07-26 21:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.39,95.1,49.69,16.1,0.95,2.87,28.02,74.21,7.41,290,1010.1,0.0,95,Satisfactory,PM10
2026-07-26 22:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.18,78.58,24.89,25.36,1.62,5.99,26.31,73.74,7.64,38,1014.5,0.0,92,Satisfactory,PM25
2026-07-26 23:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,53.33,75.35,37.8,23.78,1.53,4.23,19.75,87.88,6.61,308,1011.4,4.0,89,Satisfactory,PM25
2026-07-27 00:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,52.95,93.45,76.95,30.3,1.37,37.65,19.28,93.65,4.01,67,1008.2,0.0,96,Satisfactory,NO2
2026-07-27 01:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,54.16,90.14,43.69,28.09,2.57,38.15,17.58,93.27,4.84,328,1008.6,0.0,107,Moderate,CO
2026-07-27 02:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,53.72,84.05,29.53,32.91,0.61,37.35,15.74,98.0,5.59,253,1009.8,0.0,89,Satisfactory,PM25
2026-07-27 03:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,51.97,81.08,61.39,32.46,0.89,29.28,17.82,98.0,2.72,25,1012.8,0.0,86,Satisfactory,PM25
2026-07-27 04:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,54.43,92.64,65.18,21.98,2.56,29.7,17.77,98.0,4.28,182,1009.6,0.0,107,Moderate,CO
2026-07-27 05:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.32,96.86,43.72,20.59,2.49,28.05,17.61,96.98,2.51,11,1014.3,10.2,106,Moderate,CO
2026-07-27 06:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,56.95,80.51,70.55,20.58,0.81,32.67,18.74,88.52,2.43,5,1010.9,1.9,95,Satisfactory,PM25
2026-07-27 07:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,59.38,95.72,24.14,34.15,2.55,21.48,18.93,81.76,2.05,176,1013.4,0.0,107,Moderate,CO
2026-07-27 08:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.7,99.69,86.95,11.57,2.41,26.23,24.16,76.83,2.31,134,1008.8,0.0,107,Moderate,NO2
2026-07-27 09:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,64.06,90.92,74.07,13.98,1.28,33.34,23.55,75.85,1.43,128,1014.8,0.0,111,Moderate,PM25
2026-07-27 10:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,66.69,93.72,52.87,28.07,1.08,37.1,26.67,67.93,2.73,182,1010.7,0.0,195,Moderate,CO
2026-07-27 11:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,69.07,99.6,66.14,26.59,2.23,61.68,28.74,58.1,5.24,193,1014.7,0.0,128,Moderate,PM25
2026-07-27 12:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,68.91,123.19,39.12,19.07,1.99,48.89,30.04,57.46,7.93,168,1014.0,0.0,128,Moderate,PM25
2026-07-27 13:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,67.22,116.04,44.2,33.26,2.69,52.87,31.5,52.97,8.19,232,1008.2,0.0,122,Moderate,PM25
2026-07-27 14:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,68.55,120.71,50.5,19.08,2.51,66.85,34.74,47.98,5.32,92,1012.6,0.0,127,Moderate,PM25
2026-07-27 15:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,67.23,97.25,32.27,10.28,1.96,47.0,33.41,51.85,10.16,58,1013.2,0.0,122,Moderate,PM25
2026-07-27 16:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,66.88,98.4,65.41,9.29,2.71,37.37,30.7,53.47,10.22,4,1011.5,0.0,121,Moderate,PM25
2026-07-27 17:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,63.68,90.8,57.56,19.25,1.97,31.08,32.56,55.56,7.47,213,1010.6,0.0,110,Moderate,PM25
2026-07-27 18:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.33,93.85,31.97,25.11,1.85,24.56,29.83,53.92,9.37,192,1014.4,0.0,102,Moderate,PM25
2026-07-27 19:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,60.78,93.65,38.77,24.81,1.52,18.41,29.77,65.0,11.42,108,1011.6,0.0,211,Poor,PM25
2026-07-27 20:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,59.87,107.48,35.49,19.81,1.66,-2.58,28.09,70.84,9.19,105,1008.4,6.7,105,Moderate,PM10
2026-07-27 21:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.05,91.19,26.12,21.33,2.13,-6.54,25.51,77.47,8.6,3,1012.5,0.0,101,Moderate,CO
2026-07-27 22:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,57.84,100.3,53.5,8.84,1.62,-6.72,21.0,87.4,9.26,6,1011.5,0.0,96,Satisfactory,PM25
2026-07-27 23:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.05,86.57,39.04,33.99,1.37,-11.34,19.2,88.67,7.65,353,1012.1,13.6,97,Satisfactory,PM25
2026-07-28 00:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,54.51,94.39,43.99,8.92,2.41,28.65,20.87,89.05,5.32,213,1009.5,0.0,105,Moderate,CO
2026-07-28 01:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.1,88.88,65.55,28.6,2.06,21.15,18.54,96.09,7.07,15,1009.7,0.0,202,Poor,CO
2026-07-28 02:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.68,92.07,33.34,9.44,1.95,16.18,17.76,95.14,5.32,325,1011.3,0.0,98,Satisfactory,CO
2026-07-28 03:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.25,84.12,70.06,16.34,1.5,23.69,17.95,98.0,5.67,101,1010.1,0.0,92,Satisfactory,PM25
2026-07-28 04:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.81,96.05,64.2,16.03,0.73,18.56,17.73,98.0,4.14,239,1008.9,0.0,96,Satisfactory,PM10
2026-07-28 05:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,57.35,80.59,61.07,8.52,2.16,30.89,18.65,97.93,1.79,24,1013.8,0.0,102,Moderate,CO
2026-07-28 06:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,59.04,90.68,50.17,20.5,0.95,29.76,19.68,93.66,2.78,306,1011.6,0.0,98,Satisfactory,PM25
2026-07-28 07:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,60.19,87.04,46.28,30.75,1.91,33.11,23.14,92.63,1.04,6,1008.9,0.0,210,Poor,PM25
2026-07-28 08:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.34,86.31,46.54,28.32,3.16,17.19,22.4,76.65,3.6,50,1009.5,0.0,114,Moderate,CO
2026-07-28 09:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.5,90.88,51.36,13.15,3.04,43.52,23.94,74.08,5.12,112,1010.7,11.0,113,Moderate,CO
2026-07-28 10:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.08,101.76,46.17,34.48,1.38,50.92,25.46,74.71,3.24,45,1013.1,0.0,126,Moderate,O3
2026-07-28 11:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,64.49,115.32,45.47,30.54,0.72,64.5,28.8,61.9,8.93,320,1013.9,0.0,113,Moderate,PM25
2026-07-28 12:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,64.99,112.38,60.53,10.37,2.1,62.8,30.83,52.5,7.59,95,1013.3,0.0,115,Moderate,PM25
2026-07-28 13:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,67.56,96.74,55.67,23.91,2.11,59.25,31.17,47.5,6.66,290,1008.9,0.0,123,Moderate,PM25
2026-07-28 14:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,68.22,107.15,39.94,32.32,0.82,51.21,33.17,53.38,11.6,253,1010.9,0.0,126,Moderate,PM25
2026-07-28 15:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,68.79,103.66,36.65,22.1,1.55,59.52,32.43,46.19,8.37,169,1011.9,0.0,128,Moderate,PM25
2026-07-28 16:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,65.19,101.5,36.76,33.15,2.1,42.13,33.61,53.79,10.57,144,1013.8,0.0,115,Moderate,PM25
2026-07-28 17:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,64.16,95.55,44.43,34.68,2.32,40.19,33.88,52.74,8.93,94,1008.5,0.0,112,Moderate,PM25
2026-07-28 18:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,63.09,94.62,54.42,33.47,2.19,32.24,31.74,56.19,9.15,347,1011.4,0.0,108,Moderate,PM25
2026-07-28 19:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,63.67,114.55,54.43,21.88,3.04,13.07,28.41,65.22,4.72,223,1008.0,0.0,113,Moderate,CO
2026-07-28 20:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,60.18,88.45,57.69,29.71,2.86,17.82,24.59,73.33,8.85,182,1013.6,0.0,210,Poor,PM25
2026-07-28 21:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,56.78,85.23,54.59,34.02,1.04,-10.93,23.24,75.82,8.78,126,1009.6,0.0,195,Moderate,CO
2026-07-28 22:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,56.36,95.67,40.34,20.2,0.82,-16.46,26.04,75.86,7.97,220,1008.3,0.0,96,Satisfactory,PM10
2026-07-28 23:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.48,93.47,70.52,20.52,2.27,-6.89,22.61,85.48,5.81,176,1010.2,0.0,103,Moderate,CO
2026-07-29 00:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,53.66,76.94,22.79,11.0,1.36,29.85,18.82,92.99,6.38,291,1011.6,0.0,89,Satisfactory,PM25
2026-07-29 01:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,52.91,93.21,27.67,33.59,1.86,22.64,17.91,98.0,1.0,8,1010.5,0.0,93,Satisfactory,PM10
2026-07-29 02:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,51.07,78.34,71.78,22.19,1.76,39.04,17.37,98.0,1.49,292,1013.3,0.0,90,Satisfactory,NO2
2026-07-29 03:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,52.42,78.79,75.36,11.49,1.3,16.37,15.79,98.0,4.16,228,1014.6,0.0,94,Satisfactory,NO2
2026-07-29 04:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,53.7,92.35,41.73,13.87,2.64,22.68,17.65,98.0,1.82,105,1013.7,12.0,108,Moderate,CO
2026-07-29 05:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,56.59,89.6,36.62,20.53,1.59,29.59,20.94,95.46,2.33,52,1012.9,12.9,94,Satisfactory,PM25
2026-07-29 06:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,59.04,102.4,27.36,30.21,1.71,37.14,20.47,94.25,1.0,244,1010.0,0.0,102,Moderate,PM10
2026-07-29 07:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,60.25,107.27,65.73,19.59,0.72,19.21,17.4,91.51,2.35,137,1011.8,0.0,210,Poor,PM25
2026-07-29 08:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.44,103.12,92.07,10.08,1.16,37.1,22.69,77.11,1.0,62,1008.8,0.0,112,Moderate,NO2
2026-07-29 09:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.9,108.63,46.9,28.21,1.72,46.14,24.67,75.97,2.95,35,1011.1,0.0,106,Moderate,PM10
2026-07-29 10:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.52,109.15,73.11,9.21,0.97,38.51,25.83,63.95,8.21,354,1011.9,0.0,106,Moderate,PM10
2026-07-29 11:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.35,102.11,24.19,14.91,1.03,43.71,26.68,69.67,7.63,138,1009.9,0.0,195,Moderate,CO
2026-07-29 12:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,63.43,108.29,29.86,28.34,2.27,49.79,28.98,58.81,5.79,202,1009.9,0.0,109,Moderate,PM25
2026-07-29 13:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,60.92,102.32,74.25,29.74,1.2,71.97,31.79,57.98,7.18,212,1010.2,0.0,211,Poor,PM25
2026-07-29 14:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.97,87.67,45.76,28.37,1.88,71.68,33.64,49.7,9.76,30,1014.6,0.0,104,Moderate,PM25
2026-07-29 15:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.49,98.68,59.73,27.08,2.56,67.21,34.37,54.3,9.43,347,1009.1,13.1,107,Moderate,CO
2026-07-29 16:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.65,91.72,38.32,34.33,2.15,53.38,31.09,51.63,9.28,266,1012.6,0.0,103,Moderate,PM25
2026-07-29 17:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.33,103.97,63.97,23.86,1.59,44.79,31.55,53.95,9.62,358,1013.5,0.0,106,Moderate,PM25
2026-07-29 18:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.24,109.44,54.68,22.24,0.95,32.89,28.82,60.43,9.29,156,1011.9,0.0,107,Moderate,PM10
2026-07-29 19:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,59.92,102.43,69.23,10.5,2.05,18.85,27.25,61.56,10.75,87,1009.7,0.0,201,Poor,CO
2026-07-29 20:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,59.19,93.79,94.95,30.66,2.73,16.2,26.14,71.61,10.57,94,1008.7,0.0,115,Moderate,NO2
2026-07-29 21:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.38,89.2,41.68,24.9,0.67,10.93,22.46,76.56,6.02,343,1014.3,0.0,92,Satisfactory,PM25
2026-07-29 22:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,56.04,96.23,36.38,24.91,2.42,-0.6,19.92,89.18,7.57,355,1012.2,0.0,105,Moderate,CO
2026-07-29 23:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,56.1,94.61,47.26,20.8,1.63,-19.17,22.59,85.66,6.85,319,1009.9,0.0,95,Satisfactory,PM10
2026-07-30 00:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.6,77.98,48.28,11.21,2.47,38.96,18.31,92.47,7.33,232,1012.2,0.0,106,Moderate,CO
2026-07-30 01:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,54.14,93.03,34.45,20.43,1.66,29.02,17.93,98.0,6.87,238,1011.7,6.3,93,Satisfactory,PM10
2026-07-30 02:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,53.02,76.38,44.89,31.13,2.19,37.1,18.4,96.26,4.95,41,1008.3,0.0,102,Moderate,CO
2026-07-30 03:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,54.49,91.24,39.09,12.77,0.83,33.43,15.66,94.21,2.86,308,1012.2,0.0,91,Satisfactory,PM10
2026-07-30 04:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,56.09,93.92,46.4,18.24,2.3,27.95,18.15,98.0,3.53,329,1009.9,0.0,104,Moderate,CO
2026-07-30 05:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.03,89.83,30.4,10.66,1.32,18.4,16.82,98.0,1.32,7,1008.8,0.0,97,Satisfactory,PM25
2026-07-30 06:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.47,83.92,62.3,17.72,0.7,18.95,20.72,93.45,1.0,323,1013.6,0.0,97,Satisfactory,PM25
2026-07-30 07:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.99,97.8,34.77,26.34,2.52,24.32,19.15,86.79,4.4,144,1008.2,0.0,106,Moderate,CO
2026-07-30 08:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,63.68,93.01,41.2,23.47,1.98,25.73,24.52,80.59,2.95,12,1012.8,0.0,110,Moderate,PM25
2026-07-30 09:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,63.74,90.03,93.04,34.63,2.31,27.58,27.42,77.91,3.82,244,1013.0,2.0,113,Moderate,NO2
2026-07-30 10:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,66.48,96.15,75.66,30.17,1.09,57.43,27.26,66.05,3.51,95,1014.4,0.0,196,Moderate,CO
2026-07-30 11:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,68.49,114.39,68.39,16.01,1.72,60.01,27.48,62.28,5.04,250,1009.8,0.0,127,Moderate,PM25
2026-07-30 12:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,69.72,118.6,32.53,13.31,2.01,59.74,29.62,61.75,7.56,357,1012.8,0.0,201,Poor,CO
2026-07-30 13:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,69.73,112.21,73.95,27.62,1.72,60.09,30.72,49.17,6.8,6,1012.0,0.0,131,Moderate,PM25
2026-07-30 14:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,68.62,101.28,21.91,26.2,1.48,62.33,32.31,51.59,8.61,24,1010.9,0.0,127,Moderate,PM25
